    207,   10.8681469,    7.5793066,   13.1831217
    208,   10.8336782,   7.62849331,   11.1379719
    209,   1.96002996,    13.104228,   13.1471748
    210,   1.80491602,   13.1264915,   11.7513371
    211,   1.61091185,   13.1517096,   10.4461517
    212,   3.84714508,   12.6791945,     12.35639
    213,   3.55484223,   12.7642307,   11.0722666
    214,    3.2273047,   12.8509531,   9.92071438
    215,   5.60716915,   12.0050888,   11.4436779
    216,    5.1872797,      12.1924,   10.2477503
    217,   4.74284697,   12.3720617,   9.20949268
    218,    7.1973176,   11.1247978,     10.37251
    219,   6.65201092,    11.459199,   9.25718021
    220,   6.09934616,   11.7626734,   8.32062244
    221,   8.59546089,   10.0836773,   9.09650898
    222,   7.91918373,   10.6230421,   8.08221626
    223,   7.26771402,   11.0789366,   7.26519012
    224,    9.0025816,   9.72193527,   4.69266891
    225,   9.55359268,   9.18103313,   3.18785787
    226,   9.92364216,   8.77973938,   1.58571839
    227,   9.75050926,   8.97162533,   5.13306475
    228,   10.2811499,   8.35825729,   3.45650816
    229,   10.6584826,   7.87141943,   1.72983325
    230,   10.5360537,   8.03455544,   5.63770151
    231,   11.0217495,    7.3541503,   3.73956323
    232,   11.3645573,   6.81243944,   1.86274719
    233,   12.5341368,   4.29626846,    2.0247643
    234,   12.9275131,   2.90549374,   2.02962637
    235,   13.1688461,   1.46423399,    2.0172224
    236,   12.3819284,   4.71702671,   4.06478024
    237,   12.8593225,   3.19379354,   4.06422281
    238,   13.1518497,   1.60976303,   4.03538799
    239,   12.1928005,   5.18633938,    6.1783247
    240,   12.7831678,   3.48613262,   6.12599468
    241,   13.1337643,   1.75120795,   6.06093264
    242,   13.1059284,   1.94862807,   10.1007071
    243,     13.10044,   1.98519051,   12.1086378
    244,      13.0976,   2.00384164,   14.1079874
    245,   13.0960016,   2.01425838,   16.1027489
    246,   13.0949402,   2.02114677,   18.0954628
    247,   13.0940981,   2.02659845,    20.087347
    248,   13.0933399,   2.03148746,   22.0789204
    249,   13.0926142,   2.03616381,   24.0703831
    250,    13.091898,   2.04076076,   26.0618057
    251,   13.0911856,   2.04532886,   28.0532169
    252,   13.0904722,   2.04988575,   30.0446243
    253,   13.0897589,   2.05443811,   32.0360336
    254,   13.0890436,   2.05898786,   34.0274467
    255,   13.0883274,   2.06353498,    36.018898
    256,   13.0876064,   2.06810451,   38.0100784
    257,   12.6716881,   3.87179804,   10.2721777
    258,   12.6533136,    3.9314301,   12.3022022
    259,   12.6440001,   3.96128273,   14.3024206
    260,   12.6384125,   3.97907519,   16.2878609
    261,   12.6344051,   3.99178004,   18.2672672
    262,   12.6310644,   4.00233984,   20.2443676
    263,   12.6279936,   4.01201677,   22.2206268
    264,   12.6250277,   4.02134037,   24.1965847
    265,    12.622098,   4.03052711,   26.1724396
    266,   12.6191778,   4.03965902,   28.1482639
    267,   12.6162577,   4.04877043,   30.1240826
    268,   12.6133337,   4.05787086,   32.0999146
    269,    12.610405,   4.06696367,   34.0758133
    270,   12.6074677,   4.07605934,   36.0517273
    271,   12.6045065,   4.08520699,   38.0270271
    272,   11.9248781,   5.77579165,   10.5987349
    273,   11.9058914,   5.81482935,   12.6635342
    274,   11.8958817,   5.83528042,   14.6560917
    275,   11.8874426,   5.85245228,   16.6192627
    276,   11.8797741,   5.86800432,   18.5722046
    277,   11.8726768,   5.88234949,   20.5217724
    278,   11.8658772,   5.89605379,   22.4701691
    279,   11.8592052,   5.90946388,   24.4181614
    280,   11.8525763,   5.92274666,   26.3660202
    281,   11.8459578,    5.9359746,   28.3138428
    282,   11.8393326,   5.94917631,   30.2616749
    283,   11.8326969,   5.96236467,   32.2095757
    284,    11.826045,   5.97554779,   34.1576347
    285,   11.8193655,   5.98874712,   36.1058617
    286,   11.8126354,   6.00201178,   38.0538254
    287,   9.38668823,   9.35160923,   38.1393471
    288,   7.80956602,    10.703886,   38.2065086
    289,   6.03713894,   11.7947216,   38.2753105
    290,   4.11216974,   12.5957355,   38.3409843
    291,   2.08252716,   13.0853195,    38.402668
    292,   9.40382576,   9.33437538,   36.2814522
    293,   7.83031321,   10.6887178,   36.4141998
    294,    6.0580821,   11.7839785,   36.5504341
    295,   4.12909603,   12.5901976,   36.6811638
    296,   2.09183288,   13.0838346,   36.8047218
    297,   9.42075253,   9.31729221,   34.4248543
    298,   7.85071278,   10.6737442,   34.6225929
    299,   6.07859087,   11.7734118,   34.8256149
    300,   4.14561224,   12.5847683,   35.0210419
    301,   2.10088968,   13.0823841,   35.2065163
    302,   9.43756485,   9.30026245,   32.5688744
    303,   7.87093163,    10.658843,   32.8313751
    304,    6.0988822,   11.7629137,   33.1008911
    305,   4.16192389,   12.5793839,    33.360836
    306,    2.1098175,   13.0809469,   33.6082153
    307,   9.45431042,   9.28323841,   30.7131824
    308,   7.89105511,   10.6439533,   31.0403614
    309,    6.1190629,   11.7524281,   31.3762436
    310,   4.17813206,   12.5740089,   31.7006168
    311,   2.11868358,   13.0795135,   32.0098877
    312,   9.47101116,   9.26619911,   28.8576241
    313,   7.91112089,   10.6290483,   29.2494545
    314,   6.13918209,    11.741931,   29.6516514
    315,   4.19429016,   12.5686283,   30.0404091
    316,    2.1275208,   13.0780792,   30.4115562
    317,   9.48767662,   9.24913502,    27.002121
    318,   7.93114567,   10.6141148,   27.4585934
    319,   6.15926361,     11.73141,   27.9270859
    320,   4.21042204,   12.5632343,   28.3802147
    321,   2.13634109,   13.0766411,   28.8132248
    322,   9.50430965,   9.23204136,    25.146637
    323,   7.95113754,   10.5991468,   25.6677532
    324,   6.17931986,   11.7208576,   26.2025356
    325,    4.2265377,   12.5578213,   26.7200241
    326,   2.14515448,   13.0751982,   27.2148952
    327,   9.52092266,   9.21490765,    23.291151
    328,   7.97110176,   10.5841408,   23.8769188
    329,   6.19935417,   11.7102737,   24.4779892
    330,   4.24263906,   12.5523911,   25.0598373
    331,    2.1539638,   13.0737505,   25.6165657
    332,   9.53753757,   9.19771099,   21.4356422
    333,   7.99105024,    10.569088,   22.0860786
    334,   6.21937323,   11.6996536,   22.7534447
    335,   4.25873375,   12.5469398,   23.3996525
    336,   2.16276884,   13.0722961,   24.0182362
